Elapsed Time,Iteration,Total Iterations,D/latent_real,D/latent_fake,D/latent_reg,D/ref_real,D/ref_fake,D/ref_reg,G/latent_adv,G/latent_dom,G/latent_cyc,G/latent_id,G/latent_sty,G/latent_ds,G/ref_adv,G/ref_dom,G/ref_cyc,G/ref_id,G/ref_sty,G/ref_ds,G/lambda_ds,G/lambda_dom,G/lambda_trts
0:09:28,1600,500000,0.036863,0.004093,0.039731,0.007664,0.168514,0.026300,0.524214,7.094490,0.067757,0.062101,0.507102,0.071358,0.253867,5.749540,0.064019,0.056024,0.070534,0.007408,1.000000,0.100000,0.000000
0:10:00,1700,500000,0.066838,0.000867,0.039201,0.015897,0.169314,0.025648,0.520057,9.034252,0.064468,0.064094,0.514200,0.068797,0.311150,6.375059,0.061145,0.057203,0.070103,0.006975,1.000000,0.100000,0.000000
0:10:33,1800,500000,0.042946,0.002894,0.038513,0.010159,0.121406,0.025420,0.517228,6.225954,0.076378,0.070686,0.506699,0.061773,0.228729,6.901328,0.070215,0.065428,0.150801,0.011597,1.000000,0.100000,0.000000
0:11:05,1900,500000,0.048666,0.018964,0.047986,0.019289,0.137287,0.027969,0.567553,7.827652,0.073037,0.067022,0.498759,0.065190,0.287211,8.733600,0.065230,0.061168,0.130549,0.012635,1.000000,0.100000,0.000000
0:11:57,2000,500000,0.063659,0.025822,0.042444,0.022441,0.133568,0.021178,0.460824,2.069263,0.077286,0.070907,0.440236,0.052754,0.243352,3.090210,0.070331,0.066393,0.123866,0.015135,1.000000,0.100000,0.000000
0:12:38,2100,500000,0.085433,0.002616,0.043240,0.022544,0.084484,0.028554,0.544599,4.855201,0.061357,0.058732,0.607211,0.058677,0.336038,4.827902,0.056002,0.052445,0.152005,0.016919,1.000000,0.100000,0.000000
0:13:10,2200,500000,0.054962,0.027587,0.039179,0.027422,0.085018,0.040780,0.363055,5.890723,0.067542,0.061598,0.452339,0.046306,0.209447,3.998946,0.059696,0.053457,0.203444,0.020044,1.000000,0.100000,0.000000
0:13:43,2300,500000,0.128443,0.057846,0.054423,0.048286,0.142734,0.013017,0.346952,3.087855,0.071162,0.063480,0.478993,0.045309,0.178810,2.624916,0.065966,0.060687,0.139854,0.025298,1.000000,0.100000,0.000000
0:14:16,2400,500000,0.056957,0.003518,0.024483,0.014124,0.098538,0.023333,0.504412,2.259313,0.074665,0.070206,0.460826,0.037908,0.249639,2.565194,0.070399,0.065731,0.192423,0.026617,1.000000,0.100000,0.000000
0:14:48,2500,500000,0.093513,0.026321,0.043635,0.014223,0.130153,0.026535,0.385589,5.598122,0.067343,0.062436,0.435503,0.038250,0.200440,4.038546,0.064290,0.059834,0.126114,0.021974,1.000000,0.100000,0.000000
0:15:20,2600,500000,0.077305,0.028331,0.044131,0.039976,0.122348,0.041451,0.444591,5.415184,0.057540,0.053802,0.453634,0.039777,0.251000,6.195127,0.053779,0.050553,0.146399,0.017059,1.000000,0.100000,0.000000
0:15:52,2700,500000,0.038665,0.027369,0.027696,0.009158,0.067924,0.026921,0.531377,3.422336,0.073695,0.067929,0.449282,0.041037,0.442415,1.597409,0.069185,0.061890,0.258622,0.038910,1.000000,0.100000,0.000000
0:16:25,2800,500000,0.087697,0.026012,0.035299,0.038845,0.123391,0.033668,0.374872,4.946982,0.053965,0.051369,0.433286,0.035242,0.215996,1.404849,0.052966,0.048496,0.145436,0.019494,1.000000,0.100000,0.000000
0:16:57,2900,500000,0.056253,0.029230,0.023019,0.033684,0.079820,0.027728,0.422058,3.561799,0.075651,0.066843,0.505558,0.039338,0.229602,2.555593,0.068220,0.060138,0.263993,0.021348,1.000000,0.100000,0.000000
0:17:51,3000,500000,0.061500,0.054118,0.035770,0.046256,0.088933,0.025323,0.368248,3.526623,0.059166,0.055748,0.458484,0.033625,0.220835,1.723187,0.058296,0.052255,0.238227,0.018732,1.000000,0.100000,0.000000
0:18:32,3100,500000,0.078561,0.012336,0.045544,0.028714,0.106103,0.033128,0.434755,4.375422,0.064183,0.059235,0.468468,0.038196,0.341345,3.317114,0.064056,0.058108,0.309451,0.032627,1.000000,0.100000,0.000000
0:19:04,3200,500000,0.066643,0.018785,0.035332,0.013168,0.095724,0.028829,0.437615,5.035866,0.054619,0.051481,0.416163,0.031242,0.281377,3.428406,0.048246,0.044768,0.194819,0.023202,1.000000,0.100000,0.000000
0:19:37,3300,500000,0.071073,0.066172,0.040396,0.049467,0.128941,0.034743,0.294231,1.961148,0.053616,0.048073,0.432658,0.036830,0.182520,3.552630,0.052825,0.045236,0.232448,0.028879,1.000000,0.100000,0.000000
